,id,title,classification,publication_date,page_count,content_type
827,CIA-RDP82-00850R000100030049-4,JPRS ID: 8346  TRANSLATIONS ON WESTERN EUROPE,U,,77,REPORTS
828,CIA-RDP82-00850R000100030050-2,JPRS ID: 8347  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,62,REPORTS
829,CIA-RDP82-00850R000100030051-1,JPRS ID: 8348  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,58,REPORTS
830,CIA-RDP82-00850R000100030052-0,JPRS ID: 8349  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,51,REPORTS
831,CIA-RDP82-00850R000100030053-9,JPRS ID: 8350  TRANSLATIONS ON JAPAN,U,,47,REPORTS
832,CIA-RDP82-00850R000100030054-8,JPRS ID: 8351  TRANSLATIONS ON USSR TRADE AND SERVICES,U,,45,REPORTS
833,CIA-RDP82-00850R000100030055-7,"JPRS ID: 8352  FRANCE: NUCLEAR, MISSILE, AND SPACE DEVELOPMENTS",U,,60,REPORTS
834,CIA-RDP82-00850R000100030056-6,JPRS ID: 8353  TRANSLATIONS ON WESTERN EUROPE,U,,30,REPORTS
835,CIA-RDP82-00850R000100030057-5,JPRS ID: 8354  USSR AND EASTERN EUROPE SCIENTIFIC ABSTRACTS ENGINEERING AND EQUIPMENT,U,,72,REPORTS
836,CIA-RDP82-00850R000100030058-4,JPRS ID: 8355  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,28,REPORTS
837,CIA-RDP82-00850R000100030059-3,JPRS ID: 8356  TRANSLATIONS ON EASTERN EUROPE AND ECONOMIC AND INDUSTRIAL AFFAIRS,U,,19,REPORTS
838,CIA-RDP82-00850R000100030060-1,JPRS ID: 8357  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,53,REPORTS
839,CIA-RDP82-00850R000100030061-0,JPRS ID: 8358  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,13,REPORTS
840,CIA-RDP82-00850R000100030062-9,JPRS ID: 8359  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,62,REPORTS
841,CIA-RDP82-00850R000100030063-8,JPRS ID: 8360  TRANSLATIONS ON JAPAN,U,,41,REPORTS
842,CIA-RDP82-00850R000100030064-7,JPRS ID: 8361  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,66,REPORTS
843,CIA-RDP82-00850R000100030065-6,JPRS ID: 8362  TRANSLATIONS ON WESTERN EUROPE,U,,42,REPORTS
844,CIA-RDP82-00850R000100030066-5,JPRS ID: 8363  TRANSLATIONS ON JAPAN PROBLEMS OF JAPANESE BUREAUCRACY,U,,55,REPORTS
845,CIA-RDP82-00850R000100030067-4,JPRS ID: 8364  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,159,REPORTS
846,CIA-RDP82-00850R000100040001-5,JPRS ID: 8365  TRANSLATIONS ON EASTERN EUROPE,U,,44,REPORTS
847,CIA-RDP82-00850R000100040002-4,JPRS ID: 8366  SELECTED ARTICLES FROM THE JOURNAL 'QUANTUM ELECTRONICS,U,,89,REPORTS
848,CIA-RDP82-00850R000100040003-3,"JPRS ID: 8367  USSR AND EASTERN EUROPE SCIENTIFIC ABSTRACTS CYBERBETICS, COMPUTERS AND AUTOMATION TE",U,,39,REPORTS
849,CIA-RDP82-00850R000100040004-2,JPRS ID: 8368  TRANSLATIONS ON USSR MILITARY AFFAIRS,U,,93,REPORTS
850,CIA-RDP82-00850R000100040005-1,JPRS ID: 8369  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,14,REPORTS
851,CIA-RDP82-00850R000100040006-0,JPRS ID: 8370  TRANSLATIONS ON USSR RESOURCES,U,,70,REPORTS
852,CIA-RDP82-00850R000100040007-9,JPRS ID: 8371  TRANSLATIONS ON TELECOMMUNICATIONS POLICY RESEARCH AND DEVELOPMENT,U,,26,REPORTS
853,CIA-RDP82-00850R000100040008-8,JPRS ID: 8372  TRANSLATIONS ON JAPAN,U,,32,REPORTS
854,CIA-RDP82-00850R000100040009-7,JPRS ID: 8373  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,106,REPORTS
855,CIA-RDP82-00850R000100040010-5,JPRS ID: 8374  STUDY OF THE SEISMIC CHARACTERISTICS OF LARGE INDUSTRIAL CENTERS,U,,263,REPORTS
856,CIA-RDP82-00850R000100040011-4,JPRS ID: 8375  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,37,REPORTS
857,CIA-RDP82-00850R000100040012-3,JPRS ID: 8376  TRANSLATIONS ON ENVIRONMENTAL QUALITY,U,,23,REPORTS
858,CIA-RDP82-00850R000100040013-2,JPRS ID: 8377  TRANSLATIONS ON WESTERN EUROPE,U,,47,REPORTS
859,CIA-RDP82-00850R000100040014-1,JPRS ID: 8378  TRANSLATIONS ON LAW OF THE SEA,U,,21,REPORTS
860,CIA-RDP82-00850R000100040015-0,JPRS ID: 8379  TRANSLATIONS ON VIETNAM,U,,26,REPORTS
861,CIA-RDP82-00850R000100040016-9,JPRS ID: 8380  FUNDAMENTALS OF TROOP CONTROL IN COMBAT,U,,325,REPORTS
862,CIA-RDP82-00850R000100040017-8,JPRS ID: 8381  SELECTED ARTICLES FROM THE JOURNAL 'QUANTUM ELECTRONICS,U,,138,REPORTS
863,CIA-RDP82-00850R000100040018-7,"JPRS ID: 8382  FRANCE: NUCLEAR, MISSILE, AND SPACE DEVELOPMENTS",U,,32,REPORTS
864,CIA-RDP82-00850R000100040019-6,JPRS ID: 8383  TRANSLATIONS ON SOUTH AND EAST ASIA,U,,26,REPORTS
865,CIA-RDP82-00850R000100040020-4,"JPRS ID: 8384  TRANSLATIONS ON EASTERN EUROPE POLITICAL, SOCIOLOGICAL, AND MILITARY AFFAIRS",U,,18,REPORTS
866,CIA-RDP82-00850R000100040021-3,JPRS ID: 8385  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,44,REPORTS
867,CIA-RDP82-00850R000100040022-2,JPRS ID: 8386  TRANSLATIONS ON JAPAN,U,,49,REPORTS
868,CIA-RDP82-00850R000100040023-1,JPRS ID: 8387  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,111,REPORTS
869,CIA-RDP82-00850R000100040024-0,JPRS ID: 8388  METEOROLOGY AND HYDROLOGY FEBRUARY 1979,U,,96,REPORTS
870,CIA-RDP82-00850R000100040025-9,JPRS ID: 8389  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,39,REPORTS
871,CIA-RDP82-00850R000100040026-8,JPRS ID: 8390  TRANSLATIONS ON WESTERN EUROPE,U,,49,REPORTS
872,CIA-RDP82-00850R000100040027-7,JPRS ID: 8391  TRANSLATIONS ON USSR RESOURCES PIPELINE TRANSPORT OF PETROLEUM,U,,129,REPORTS
873,CIA-RDP82-00850R000100040028-6,JPRS ID: 8392  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,81,REPORTS
874,CIA-RDP82-00850R000100040029-5,JPRS ID: 8393  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,45,REPORTS
875,CIA-RDP82-00850R000100040030-3,JPRS ID: 8394  TRANSLATIONS ON LATIN AMERICA,U,,24,REPORTS
876,CIA-RDP82-00850R000100040031-2,JPRS ID: 8395  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,84,REPORTS
877,CIA-RDP82-00850R000100040032-1,JPRS ID: 8396  TRANSLATIONS ON PEOPLE'S REPUBLIC OF CHINA,U,,17,REPORTS
878,CIA-RDP82-00850R000100040033-0,JPRS ID: 8397  TRANSLATIONS ON WESTERN EUROPE,U,,42,REPORTS
879,CIA-RDP82-00850R000100040034-9,JPRS ID: 8398  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,38,REPORTS
880,CIA-RDP82-00850R000100040035-8,JPRS ID: 8399  TRANSLATIONS ON USSR POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,31,REPORTS
881,CIA-RDP82-00850R000100040036-7,JPRS ID: 8400  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,37,REPORTS
882,CIA-RDP82-00850R000100040037-6,JPRS ID: 8401  TRANSLATIONS ON EASTERN EUROPE SCIENTIFIC AFFAIRS,U,,21,REPORTS
883,CIA-RDP82-00850R000100040038-5,JPRS ID: 8402  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,129,REPORTS
884,CIA-RDP82-00850R000100040039-4,JPRS ID: 8403  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,33,REPORTS
885,CIA-RDP82-00850R000100040040-2,JPRS ID: 8404  TRANSLATIONS ON WESTERN EUROPE,U,,36,REPORTS
886,CIA-RDP82-00850R000100040041-1,JPRS ID: 8405  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,89,REPORTS
887,CIA-RDP82-00850R000100040042-0,JPRS ID: 8406  TRANSLATIONS ON JAPAN,U,,33,REPORTS
888,CIA-RDP82-00850R000100040043-9,JPRS ID: 8407  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,43,REPORTS
889,CIA-RDP82-00850R000100040044-8,JPRS ID: 8408  TRANSLATIONS ON USSR ECONOMIC AFFAIRS,U,,47,REPORTS
890,CIA-RDP82-00850R000100040045-7,JPRS ID: 8409  TRANSLATIONS ON ENVIRONMENTAL QUALITY,U,,36,REPORTS
891,CIA-RDP82-00850R000100040046-6,JPRS ID: 8410  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,34,REPORTS
892,CIA-RDP82-00850R000100040047-5,JPRS ID: 8411  TRANSLATIONS ON TELECOMMUNICATIONS POLICY RESEARCH AND DEVELOPMENT,U,,19,REPORTS
893,CIA-RDP82-00850R000100040048-4,JPRS ID: 8412  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,53,REPORTS
894,CIA-RDP82-00850R000100040049-3,JPRS ID: 8413  TRANSLATIONS ON WESTERN EUROPE,U,,33,REPORTS
895,CIA-RDP82-00850R000100040050-1,JPRS ID: 8414  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,35,REPORTS
896,CIA-RDP82-00850R000100040051-0,JPRS ID: 8415  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,73,REPORTS
897,CIA-RDP82-00850R000100040052-9,"JPRS ID: 8416  FRANCE: NUCLEAR, MISSILE, AND SPACE DEVELOPMENTS",U,,17,REPORTS
898,CIA-RDP82-00850R000100040053-8,JPRS ID: 8417  TRANSLATIONS ON LATIN AMERICA,U,,24,REPORTS
899,CIA-RDP82-00850R000100040054-7,JPRS ID: 8418  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,52,REPORTS
900,CIA-RDP82-00850R000100040055-6,JPRS ID: 8419  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,89,REPORTS
901,CIA-RDP82-00850R000100040056-5,JPRS ID: 8420  TRANSLATIONS ON WESTERN EUROPE,U,,47,REPORTS
902,CIA-RDP82-00850R000100040057-4,JPRS ID: 8421  TRANSLATIONS ON USSR MILITARY AFFAIRS BASIC MILITARY TRAINING,U,,102,REPORTS
903,CIA-RDP82-00850R000100040058-3,JPRS ID: 8422  TRANSLATIONS ON USSR RESOURCES,U,,45,REPORTS
904,CIA-RDP82-00850R000100040059-2,JPRS ID: 8423  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,19,REPORTS
905,CIA-RDP82-00850R000100040060-0,JPRS ID: 8424  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,26,REPORTS
906,CIA-RDP82-00850R000100040061-9,JPRS ID: 8425  TRANSLATIONS ON USSR TRADE AND SERVICES,U,,35,REPORTS
907,CIA-RDP82-00850R000100040062-8,"JPRS ID: 8426  FRANCE: NUCLEAR, MISSILE, AND SPACE DEVELOPMENTS",U,,61,REPORTS
908,CIA-RDP82-00850R000100040063-7,JPRS ID: 8427  TRANSLATIONS ON USSR AGRICULTURE,U,,13,REPORTS
909,CIA-RDP82-00850R000100040064-6,JPRS ID: 8428  TRANSLATIONS ON JAPAN,U,,37,REPORTS
910,CIA-RDP82-00850R000100040065-5,JPRS ID: 8429  TRANSLATIONS ON EASTERN EUROPE AND ECONOMIC AND INDUSTRIAL AFFAIRS,U,,12,REPORTS
911,CIA-RDP82-00850R000100050001-4,JPRS ID: 8430  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,53,REPORTS
912,CIA-RDP82-00850R000100050002-3,JPRS ID: 8431  TRANSLATIONS ON VIETNAM,U,,24,REPORTS
913,CIA-RDP82-00850R000100050003-2,JPRS ID: 8432  TRANSLATIONS ON USSR MILITARY AFFAIRS CIVIL DEFENSE POSTERS,U,,51,REPORTS
914,CIA-RDP82-00850R000100050004-1,JPRS ID: 8433  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,96,REPORTS
915,CIA-RDP82-00850R000100050005-0,JPRS ID: 8434  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,37,REPORTS
916,CIA-RDP82-00850R000100050006-9,JPRS ID: 8435  TRANSLATIONS ON WESTERN EUROPE,U,,40,REPORTS
917,CIA-RDP82-00850R000100050007-8,JPRS ID: 8436  TRANSLATIONS ON JAPAN,U,,40,REPORTS
918,CIA-RDP82-00850R000100050008-7,JPRS ID: 8437  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,49,REPORTS
919,CIA-RDP82-00850R000100050009-6,JPRS ID: 8438  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,52,REPORTS
920,CIA-RDP82-00850R000100050010-4,JPRS ID: 8439  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,83,REPORTS
921,CIA-RDP82-00850R000100050011-3,"JPRS ID: 8440  FRANCE: NUCLEAR, MISSILE, AND SPACE DEVELOPMENTS",U,,16,REPORTS
922,CIA-RDP82-00850R000100050012-2,JPRS ID: 8441  TRANSLATIONS ON ENVIRONMENTAL QUALITY,U,,17,REPORTS
923,CIA-RDP82-00850R000100050013-1,JPRS ID: 8442  TRANSLATIONS ON WESTERN EUROPE,U,,24,REPORTS
924,CIA-RDP82-00850R000100050014-0,JPRS ID: 8443  TRANSLATIONS ON EASTERN EUROPE AND ECONOMIC AND INDUSTRIAL AFFAIRS,U,,22,REPORTS
925,CIA-RDP82-00850R000100050015-9,JPRS ID: 8444  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,35,REPORTS
926,CIA-RDP82-00850R000100050016-8,JPRS ID: 8445  TRANSLATIONS ON USSR RESOURCES,U,,43,REPORTS
927,CIA-RDP82-00850R000100050017-7,JPRS ID: 8446  TRANSLATIONS ON USSR POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,40,REPORTS
928,CIA-RDP82-00850R000100050018-6,JPRS ID: 8447  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,63,REPORTS
929,CIA-RDP82-00850R000100050019-5,JPRS ID: 8448  TRANSLATIONS ON USSR INDUSTRIAL AFFAIRS,U,,46,REPORTS
930,CIA-RDP82-00850R000100050020-3,JPRS ID: 8449  CIVIL DEFENSE MEDICAL SERVICE TRAUMATOLOGY HANDBOOK,U,,320,REPORTS
931,CIA-RDP82-00850R000100050021-2,JPRS ID: 8450  TRANSLATIONS ON LAW OF THE SEA,U,,15,REPORTS
932,CIA-RDP82-00850R000100050022-1,JPRS ID: 8451  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,139,REPORTS
933,CIA-RDP82-00850R000100050023-0,JPRS ID: 8452  TRANSLATIONS ON LATIN AMERICA,U,,23,REPORTS
934,CIA-RDP82-00850R000100050024-9,JPRS ID: 8453  TRANSLATIONS ON EASTERN EUROPE SCIENTIFIC AFFAIRS,U,,39,REPORTS
935,CIA-RDP82-00850R000100050025-8,JPRS ID: 8454  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,40,REPORTS
936,CIA-RDP82-00850R000100050026-7,JPRS ID: 8455  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,174,REPORTS
937,CIA-RDP82-00850R000100050027-6,JPRS ID: 8456  TRANSLATIONS ON JAPAN,U,,32,REPORTS
938,CIA-RDP82-00850R000100050028-5,JPRS ID: 8457  TRANSLATIONS ON USSR RESOURCES,U,,39,REPORTS
939,CIA-RDP82-00850R000100050029-4,JPRS ID: 8458  TRANSLATIONS ON USSR TRADE AND SERVICES,U,,25,REPORTS
940,CIA-RDP82-00850R000100050030-2,JPRS ID: 8459  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,34,REPORTS
941,CIA-RDP82-00850R000100050031-1,JPRS ID: 8460  TRANSLATIONS ON WESTERN EUROPE,U,,48,REPORTS
942,CIA-RDP82-00850R000100050032-0,JPRS ID: 8461  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,192,REPORTS
943,CIA-RDP82-00850R000100050033-9,JPRS ID: 8462  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,174,REPORTS
944,CIA-RDP82-00850R000100050034-8,JPRS ID: 8463  TRANSLATIONS ON JAPAN,U,,48,REPORTS
945,CIA-RDP82-00850R000100050035-7,JPRS ID: 8464  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,34,REPORTS
946,CIA-RDP82-00850R000100050036-6,JPRS ID: 8465  TRANSLATIONS ON KOREAN AFFAIRS,U,,42,REPORTS
947,CIA-RDP82-00850R000100050037-5,JPRS ID: 8466  TRANSLATIONS ON WESTERN EUROPE,U,,32,REPORTS
948,CIA-RDP82-00850R000100050038-4,JPRS ID: 8467  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,70,REPORTS
949,CIA-RDP82-00850R000100050039-3,JPRS ID: 8468  TRANSLATIONS ON SOUTH AND EAST ASIA,U,,18,REPORTS
950,CIA-RDP82-00850R000100050040-1,JPRS ID: 8469  TRANSLATIONS ON TELECOMMUNICATIONS POLICY RESEARCH AND DEVELOPMENT,U,,21,REPORTS
951,CIA-RDP82-00850R000100050041-0,JPRS ID: 8470  TRANSLATIONS ON USSR MILITARY AFFAIRS,U,,50,REPORTS
952,CIA-RDP82-00850R000100050042-9,JPRS ID: 8471  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,46,REPORTS
953,CIA-RDP82-00850R000100050043-8,JPRS ID: 8472  TRANSLATIONS ON USSR AGRICULTURE,U,,34,REPORTS
954,CIA-RDP82-00850R000100050044-7,JPRS ID: 8473  TRANSLATIONS ON USSR RESOURCES,U,,79,REPORTS
955,CIA-RDP82-00850R000100050045-6,JPRS ID: 8474  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,37,REPORTS
956,CIA-RDP82-00850R000100050046-5,JPRS ID: 8475  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES AN ELE,U,,103,REPORTS
957,CIA-RDP82-00850R000100050047-4,JPRS ID: 8476  TRANSLATIONS ON WESTERN EUROPE,U,,51,REPORTS
958,CIA-RDP82-00850R000100050048-3,JPRS ID: 8477  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,100,REPORTS
959,CIA-RDP82-00850R000100050049-2,JPRS ID: 8478  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,76,REPORTS
960,CIA-RDP82-00850R000100050050-0,JPRS ID: 8479  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,30,REPORTS
961,CIA-RDP82-00850R000100050051-9,JPRS ID: 8480  TRANSLATIONS ON USSR INDUSTRIAL AFFAIRS,U,,54,REPORTS
962,CIA-RDP82-00850R000100050052-8,JPRS ID: 8481  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,85,REPORTS
963,CIA-RDP82-00850R000100050053-7,JPRS ID: 8482  TRANSLATIONS ON USSR ECONOMIC AFFAIRS,U,,40,REPORTS
964,CIA-RDP82-00850R000100050054-6,JPRS ID: 8483  METEOROLOGY AND HYDROLOGY,U,,202,REPORTS
965,CIA-RDP82-00850R000100050055-5,JPRS ID: 8484  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,212,REPORTS
966,CIA-RDP82-00850R000100050056-4,JPRS ID: 8485  TRANSLATIONS ON WESTERN EUROPE,U,,53,REPORTS
967,CIA-RDP82-00850R000100050057-3,JPRS ID: 8486  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,35,REPORTS
968,CIA-RDP82-00850R000100050058-2,JPRS ID: 8487  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,52,REPORTS
969,CIA-RDP82-00850R000100050059-1,JPRS ID: 8488  TRANSLATIONS ON VIETNAM,U,,17,REPORTS
970,CIA-RDP82-00850R000100050060-9,JPRS ID: 8489  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,35,REPORTS
971,CIA-RDP82-00850R000100060001-3,JPRS ID: 8490  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,139,REPORTS
972,CIA-RDP82-00850R000100060002-2,JPRS ID: 8491  TRANSLATIONS ON USSR MILITARY AFFAIRS,U,,47,REPORTS
973,CIA-RDP82-00850R000100060003-1,JPRS ID: 8492  EARTHQUAKES IN THE USSR IN 1974,U,,269,REPORTS
974,CIA-RDP82-00850R000100060004-0,JPRS ID: 8493  TRANSLATIONS ON WESTERN EUROPE,U,,32,REPORTS
975,CIA-RDP82-00850R000100060005-9,JPRS ID: 8494  TRANSLATIONS ON USSR RESOURCES,U,,41,REPORTS
976,CIA-RDP82-00850R000100060006-8,JPRS ID: 8495  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,37,REPORTS
977,CIA-RDP82-00850R000100060007-7,JPRS ID: 8496  TRANSLATIONS ON WESTERN EUROPE,U,,31,REPORTS
978,CIA-RDP82-00850R000100060008-6,JPRS ID: 8497  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,35,REPORTS
979,CIA-RDP82-00850R000100060009-5,JPRS ID: 8498  TRANSLATIONS ON JAPAN,U,,29,REPORTS
980,CIA-RDP82-00850R000100060010-3,JPRS ID: 8499  PROCESSING SPACE - TIME SIGNALS (IN INFORMATION TRANSMISSION CHANNELS),U,,233,REPORTS
981,CIA-RDP82-00850R000100060011-2,JPRS ID: 8500  TRANSLATIONS ON WESTERN EUROPE,U,,58,REPORTS
982,CIA-RDP82-00850R000100060012-1,JPRS ID: 8501  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,94,REPORTS
983,CIA-RDP82-00850R000100060013-0,JPRS ID: 8502  TRANSLATIONS ON USSR INDUSTRIAL AFFAIRS,U,,33,REPORTS
984,CIA-RDP82-00850R000100060014-9,JPRS ID: 8503  COMPREHENSIVE STUDY OF THE GEOLOGICAL STRUCUTRE OF MULTIRESERVOIR OIL DEPOSITS,U,,155,REPORTS
985,CIA-RDP82-00850R000100060015-8,JPRS ID: 8504  TRANSLATIONS ON WESTERN EUROPE,U,,35,REPORTS
986,CIA-RDP82-00850R000100060016-7,JPRS ID: 8505  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,50,REPORTS
987,CIA-RDP82-00850R000100060017-6,JPRS ID: 8506  PEOPLE'S REPUBLIC OF CHINA SCIENTIFIC ABSTRACTS,U,,17,REPORTS
988,CIA-RDP82-00850R000100060018-5,JPRS ID: 8507  TRANSLATIONS ON USSR SCIENCES AND TECHNOLOGY PHYSICAL SCIENCES AND TECHNOLOGY,U,,124,REPORTS
989,CIA-RDP82-00850R000100060019-4,JPRS ID: 8508  TRANSLATIONS ON JAPAN,U,,35,REPORTS
990,CIA-RDP82-00850R000100060020-2,JPRS ID: 8509  TRANSLATIONS ON USSR TRADE AND SERVICES,U,,26,REPORTS
991,CIA-RDP82-00850R000100060021-1,JPRS ID: 8510  TRANSLATIONS ON EASTERN EUROPE AND ECONOMIC AND INDUSTRIAL AFFAIRS,U,,17,REPORTS
992,CIA-RDP82-00850R000100060022-0,JPRS ID: 8511  TRANSLATIONS ON NEAR EAST AND NORTH AFRICA,U,,49,REPORTS
993,CIA-RDP82-00850R000100060023-9,JPRS ID: 8512  TRANSLATIONS ON NARCOTICS AND DANGEROUS DRUGS,U,,126,REPORTS
994,CIA-RDP82-00850R000100060024-8,JPRS ID: 8513  TRANSLATIONS ON USSR MILITARY AFFAIRS,U,,64,REPORTS
995,CIA-RDP82-00850R000100060025-7,JPRS ID: 8514  TRANSLATIONS ON WESTERN EUROPE,U,,52,REPORTS
996,CIA-RDP82-00850R000100060026-6,JPRS ID: 8515  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,212,REPORTS
997,CIA-RDP82-00850R000100060027-5,JPRS ID: 8516  TRANSLATIONS ON EASTERN EUROPE SCIENTIFIC AFFAIRS,U,,28,REPORTS
998,CIA-RDP82-00850R000100060028-4,JPRS ID: 8517  TRANSLATIONS ON SUB-SAHARAN AFRICA,U,,48,REPORTS
999,CIA-RDP82-00850R000100060029-3,JPRS ID: 8518  TRANSLATIONS ON USSR POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,44,REPORTS
1000,CIA-RDP82-00850R000100060030-1,JPRS ID: 8519  TRANSLATIONS ON USSR RESOURCES,U,,43,REPORTS
1001,CIA-RDP82-00850R000100060031-0,JPRS ID: 8520  TRANSLATIONS ON USSR SCIENCE AND TECHNOLOGY BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,85,REPORTS
1002,CIA-RDP82-00850R000100060032-9,JPRS ID: 8521  TRANSLATIONS ON WESTERN EUROPE SECRETS OF THE SOVIET BANK IN FRANCE,U,,111,REPORTS
1003,CIA-RDP82-00850R000100060033-8,JPRS ID: 8522  TRANSLATIONS ON JAPAN,U,,43,REPORTS
1004,CIA-RDP82-00850R000100060034-7,JPRS ID: 8523  TRANSLATIONS ON TELECOMMUNICATIONS POLICY RESEARCH AND DEVELOPMENT,U,,26,REPORTS
1005,CIA-RDP82-00850R000100060035-6,JPRS ID: 8524  TRANSLATIONS ON ENVIRONMENTAL QUALITY,U,,12,REPORTS
1006,CIA-RDP82-00850R000100060036-5,JPRS ID: 8525  TRANSLATIONS ON WESTERN EUROPE COMMUNISM IN FRANCE: THE DISSIDENT INTLLECTUAL AND THE,U,,81,REPORTS
1007,CIA-RDP82-00850R000100060037-4,JPRS ID: 8526  TRANSLATIONS ON USSR RESOURCES,U,,65,REPORTS
